Gene,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero,CI_lower,CI_upper,evidence,X,fasta,scaffold,gene_position,start_position,end_position,strandedness,ko_id,kegg_hit,pfam_hits,cazy_ids,cazy_hits,cazy_subfam_ec,cazy_best_hit,bin_taxonomy,CAMPER_id,CAMPER_hits,CAMPER_rank,CAMPER_bitScore,CAMPER_gene_description,CAMPER_module,CAMPER_header,CAMPER_subheader,CAMPER_specific_reaction,CAMPER_oxygen,CAMPER_Notes,Domain,Phylum,Class,Order,Family,Genus,Species,SPRUCE_ID
Gene_600498,AvgTemp10cm,AvgTemp10cm,0.1439798619230702,0.294252753123395,0.6351927482347688,AvgTemp10cm,0.8385795888025519,28,5,-0.432755534198784,0.7207152580449244,Not selected, 607864,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_89,  13,   9660,  10028, 1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_604548,AvgTemp10cm,AvgTemp10cm,-0.10579394220814543,0.23064899884318765,0.6610875547117057,AvgTemp10cm,0.8454342343245622,28,3,-0.5578659799407932,0.3462780955245024,Not selected, 611973,Peat-17-2-2021_S36-idba_metabat.19,Peat-17-2-2021_S36-idba_metabat.19_24,   6,   4406,   5233,-1,K02497,HemX protein,Cytochrome C assembly protein [PF01578.25],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,SPRUCE 2185
Gene_603694,AvgTemp10cm,AvgTemp10cm,-0.2169287694189815,0.4892819702317006,0.6679635845053531,AvgTemp10cm,0.8454342343245622,28,5,-1.1759214310731148,0.7420638922351517,Not selected, 611114,Peat-17-2-2021_S36-idba_metabat.19,Peat-17-2-2021_S36-idba_metabat.19_10,   7,   8470,   9252,-1,,,"Cytochrome C oxidase subunit II, periplasmic domain [PF00116.25]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,SPRUCE 2185
Gene_597854,AvgTemp10cm,AvgTemp10cm,0.10740342035800951,0.2480837887624222,0.6687763346149522,AvgTemp10cm,0.8454342343245622,28,4,-0.37884080561633804,0.593647646332357,Not selected, 605206,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_297,   2,    875,   1798,-1,K17222,L-cysteine S-thiosulfotransferase [EC:2.8.5.2],"SoxA/TsdA, cytochrome c domain [PF21342.2]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_631728,AvgTemp10cm,AvgTemp10cm,0.06833911873973214,0.16244863725484243,0.6775820685638603,AvgTemp10cm,0.8461974350934538,28,3,-0.250060210279759,0.3867384477592233,Not selected, 639583,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_11,  13,  20789,  21199,-1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_921800,AvgTemp10cm,AvgTemp10cm,-0.10453234113032278,0.24748085700189473,0.6815601743928874,AvgTemp10cm,0.8461974350934538,28,5,-0.5895948208540365,0.3805301385933909,Not selected, 933097,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_24,  27,  26399,  26941, 1,,,"Cytochrome C oxidase subunit II, periplasmic domain [PF00116.25]; Cupredoxin-like domain [PF13473.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_603687,AvgTemp10cm,AvgTemp10cm,-0.15731768888487765,0.3896665574671119,0.694715385747784,AvgTemp10cm,0.8461974350934538,28,7,-0.9210641415204169,0.6064287637506617,Not selected, 611107,Peat-17-2-2021_S36-idba_metabat.19,Peat-17-2-2021_S36-idba_metabat.19_10,  11,  10062,  10892,-1,K02276,cytochrome c oxidase subunit III [EC:7.1.1.9],Cytochrome c oxidase subunit III [PF00510.23],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,SPRUCE 2185
Gene_603972,AvgTemp10cm,AvgTemp10cm,-0.16608787436548691,0.43059088502538173,0.7074178701993765,AvgTemp10cm,0.8527339235395921,28,6,-1.0100460090152352,0.6778702602842613,Not selected, 611396,Peat-17-2-2021_S36-idba_metabat.19,Peat-17-2-2021_S36-idba_metabat.19_141,   4,   2607,   3587,-1,,,Cytochrome c554 and c-prime [PF13435.11],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,SPRUCE 2185
Gene_605243,AvgTemp10cm,AvgTemp10cm,0.0923819477922332,0.24083504813012097,0.7095509886168995,AvgTemp10cm,0.8527339235395921,28,5,-0.3796547465428039,0.5644186421272703,Not selected, 612695,Peat-17-2-2021_S36-idba_metabat.19,Peat-17-2-2021_S36-idba_metabat.19_68,   2,    722,   1324,-1,,,Planctomycete cytochrome C [PF07635.16],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,SPRUCE 2185
Gene_1107725,AvgTemp10cm,AvgTemp10cm,0.07920176575890632,0.2154607491044675,0.7211031719800288,AvgTemp10cm,0.8535138587862476,28,3,-0.34310130248584997,0.5015048340036626,Not selected,1121409,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_32,   6,   4825,   5163, 1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_635720,AvgTemp10cm,AvgTemp10cm,0.2240616031142346,0.617636697937293,0.7243649013579407,AvgTemp10cm,0.8535138587862476,28,22,-0.9865063248428596,1.4346295310713288,Not selected, 643619,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_75,   6,   5913,   7193, 1,,,"Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_603688,AvgTemp10cm,AvgTemp10cm,-0.09513061172678294,0.26559071815537616,0.7275707445825121,AvgTemp10cm,0.8535138587862476,28,6,-0.6156884193113202,0.42542719585775435,Not selected, 611108,Peat-17-2-2021_S36-idba_metabat.19,Peat-17-2-2021_S36-idba_metabat.19_10,  12,  10916,  12718,-1,,,Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,SPRUCE 2185
Gene_597634,AvgTemp10cm,AvgTemp10cm,-0.08477472083341142,0.242249195438147,0.729308483813622,AvgTemp10cm,0.8535138587862476,28,8,-0.5595831438921794,0.39003370222535666,Not selected, 604986,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_271,   3,   1752,   2294, 1,K22622,S-disulfanyl-L-cysteine oxidoreductase SoxD [EC:1.8.2.6],"Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_922576,AvgTemp10cm,AvgTemp10cm,0.10027652709169137,0.28537484743417735,0.7329917179948433,AvgTemp10cm,0.8540946974896435,28,7,-0.4590581738792962,0.6596112280626789,Not selected, 933882,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_47,  14,  13558,  14271, 1,K02195,heme exporter protein C,Cytochrome C assembly protein [PF01578.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_921582,AvgTemp10cm,AvgTemp10cm,0.16383591978709927,0.48525995335588346,0.7434372716529224,AvgTemp10cm,0.856555337958731,28,12,-0.7872735887904323,1.1149454283646307,Not selected, 932855,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_2,  48,  42599,  43507,-1,K02275,cytochrome c oxidase subunit II [EC:7.1.1.9],"Cytochrome C oxidase subunit II, periplasmic domain [PF00116.25]; Cytochrome C oxidase subunit II, transmembrane domain [PF02790.20]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_921801,AvgTemp10cm,AvgTemp10cm,0.07069196640421185,0.21469075052075512,0.7446917677029266,AvgTemp10cm,0.856555337958731,28,7,-0.3501019046164682,0.4914858374248918,Not selected, 933098,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_24,  28,  26925,  28094, 1,,,Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_537415,AvgTemp10cm,AvgTemp10cm,0.24974456891693764,0.8162739657586994,0.7662036984775413,AvgTemp10cm,0.873798260391409,28,15,-1.350152403970113,1.8496415418039884,Not selected, 543902,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_3,  63,  71611,  72603,-1,K02275,cytochrome c oxidase subunit II [EC:7.1.1.9],"Cytochrome C oxidase subunit II, periplasmic domain [PF00116.25]; Cytochrome C oxidase subunit II, transmembrane domain [PF02790.20]",,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_923238,AvgTemp10cm,AvgTemp10cm,0.0356413300422908,0.12800755501851496,0.7863970199308372,AvgTemp10cm,0.8874951851194793,28,3,-0.2152534777939985,0.2865361378785801,Not selected, 934550,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_8,  94,  86709,  87182,-1,,,Cytochrome C' [PF01322.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_598711,AvgTemp10cm,AvgTemp10cm,0.11728358245343602,0.4288174839265675,0.7896225347419156,AvgTemp10cm,0.8874951851194793,28,6,-0.7231986860426362,0.9577658509495083,Not selected, 606064,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_4,  22,  23383,  23757,-1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_537629,AvgTemp10cm,AvgTemp10cm,-0.17143321965965813,0.6814956137876559,0.806745911179989,AvgTemp10cm,0.900866267484321,28,12,-1.5071646226834636,1.1642981833641473,Not selected, 544116,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_34,  32,  36916,  37638, 1,K02195,heme exporter protein C,Cytochrome C assembly protein [PF01578.25],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_632359,AvgTemp10cm,AvgTemp10cm,0.21713169753050612,0.9599922604483603,0.8228999399722835,AvgTemp10cm,0.9075604276237531,28,19,-1.66445313294828,2.0987165280092923,Not selected, 640217,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_150,   8,  12814,  13665, 1,K02275,cytochrome c oxidase subunit II [EC:7.1.1.9],"Cytochrome C oxidase subunit II, periplasmic domain [PF00116.25]; Cytochrome C oxidase subunit II, transmembrane domain [PF02790.20]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_599295,AvgTemp10cm,AvgTemp10cm,0.09768484470292024,0.4420182063411203,0.8268895375100399,AvgTemp10cm,0.9081906143220679,28,10,-0.7686708397256755,0.964040529131516,Not selected, 606652,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_489,   2,    508,   1347, 1,,,Cytochrome c [PF00034.26],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_595593,AvgTemp10cm,AvgTemp10cm,0.17917728539148306,0.81416258957142,0.8302488824959203,AvgTemp10cm,0.9081906143220679,28,13,-1.4165813901685,1.774935960951466,Not selected, 602907,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_106,  10,   8748,  10091, 1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_632075,AvgTemp10cm,AvgTemp10cm,-0.07040263411997563,0.3865824349275283,0.8569796608332764,AvgTemp10cm,0.9260909238037018,28,7,-0.828104206577931,0.6872989383379798,Not selected, 639933,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_133,   3,   2942,   3706,-1,K00405,cytochrome c oxidase cbb3-type subunit II,"Cytochrome C oxidase, mono-heme subunit/FixO [PF02433.20]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_600509,AvgTemp10cm,AvgTemp10cm,0.04365871183822421,0.3053227763678001,0.8889827367010095,AvgTemp10cm,0.9491927228520738,28,4,-0.5547739298426639,0.6420913535191124,Not selected, 607875,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_9,  10,   8511,   9161,-1,,,"Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_921848,AvgTemp10cm,AvgTemp10cm,-0.009728622332376346,0.07790970978563898,0.9034163220715455,AvgTemp10cm,0.9500322808590699,28,3,-0.16243165351222874,0.14297440884747606,Not selected, 933145,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_26,  22,  23672,  24142,-1,K02200,cytochrome c-type biogenesis protein CcmH,Cytochrome C biogenesis protein [PF03918.19],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_922638,AvgTemp10cm,AvgTemp10cm,0.012909578398717706,0.11010399770450068,0.9075996703034559,AvgTemp10cm,0.9500322808590699,28,4,-0.20289425710210363,0.22871341389953903,Not selected, 933946,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_5, 115, 119977, 120357,-1,K08738,cytochrome c,"Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_537413,AvgTemp10cm,AvgTemp10cm,-0.033520911644263365,0.28600678068577357,0.9090303580075774,AvgTemp10cm,0.9500322808590699,28,5,-0.5940942017883796,0.5270523784998528,Not selected, 543900,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_3,  61,  69459,  69851,-1,,,Cytochrome c oxidase subunit IV [PF12270.13],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_37531,AvgTemp10cm,AvgTemp10cm,0.020218072333945656,0.2140508418660713,0.926571722001921,AvgTemp10cm,0.951422304584348,28,3,-0.39932157772355403,0.4397577223914454,Not selected,  37882,Peat-10-2-2021_S32-idba_metabat.21,Peat-10-2-2021_S32-idba_metabat.21_13,  13,  16989,  19193, 1,K02198,cytochrome c-type biogenesis protein CcmF,Cytochrome c-type biogenesis protein CcmF C-terminal [PF16327.10]; Cytochrome C assembly protein [PF01578.25],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__PALSA-457;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,PALSA-457,,SPRUCE 2042
Gene_598585,AvgTemp10cm,AvgTemp10cm,0.027254904605959293,0.4295542576231422,0.9506795193638045,AvgTemp10cm,0.9650837545056803,28,6,-0.8146714403353994,0.8691812495473179,Not selected, 605937,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_383,   3,   1164,   2189,-1,K00428,cytochrome c peroxidase [EC:1.11.1.5],"Di-haem cytochrome c peroxidase [PF03150.19]; RoxA-like, cytochrome c-like [PF21419.2]; Di-haem oxidoreductase, putative peroxidase [PF06537.16]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_921578,AvgTemp10cm,AvgTemp10cm,-0.008043429500369275,0.24524020835198762,0.9745828091007052,AvgTemp10cm,0.9819104993946954,28,10,-0.488714237870265,0.47262737886952644,Not selected, 932851,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_2,  44,  39268,  39858,-1,K02258,cytochrome c oxidase assembly protein subunit 11,Cytochrome c oxidase assembly protein CtaG/Cox11 [PF04442.19],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
